customer,email,age,gender,merchant,category,amount,fraud,timestamp
C1638268213,ronaldrivera@example.net,3,M,M1535107174,wellnessandbeauty,142.75,0,2023-08-01 10:04:17
C1638268213,ronaldrivera@example.net,3,M,M1535107174,wellnessandbeauty,66.19,0,2023-08-01 10:15:48
C1638268213,ronaldrivera@example.net,3,M,M1198415165,wellnessandbeauty,52.7,0,2023-08-01 10:27:19
C1638268213,ronaldrivera@example.net,3,M,M151143676,barsandrestaurants,30.65,0,2023-08-01 10:38:50
C1638268213,ronaldrivera@example.net,3,M,M348934600,transportation,31.44,0,2023-08-01 10:50:21
C1638710158,sarah42@example.net,4,F,M348934600,transportation,22.69,0,2023-08-01 10:05:21
C1638710158,sarah42@example.net,4,F,M348934600,transportation,31.97,0,2023-08-01 10:08:21
C1638710158,sarah42@example.net,4,F,M348934600,transportation,19.12,0,2023-08-01 10:11:22
C1638710158,sarah42@example.net,4,F,M151143676,barsandrestaurants,55.24,0,2023-08-01 10:14:23
C1638710158,sarah42@example.net,4,F,M348934600,transportation,4.55,0,2023-08-01 10:17:24
C1638710158,sarah42@example.net,4,F,M348934600,transportation,8.82,0,2023-08-01 10:20:25
C1638710158,sarah42@example.net,4,F,M348934600,transportation,5.87,0,2023-08-01 10:23:25
C1638710158,sarah42@example.net,4,F,M348934600,transportation,57.17,0,2023-08-01 10:26:26
C1638710158,sarah42@example.net,4,F,M348934600,transportation,26.74,0,2023-08-01 10:29:27
C1638710158,sarah42@example.net,4,F,M348934600,transportation,22.03,0,2023-08-01 10:32:28
C1638710158,sarah42@example.net,4,F,M3697346,leisure,186.54,1,2023-08-01 10:35:29
C1638710158,sarah42@example.net,4,F,M348934600,transportation,46.36,0,2023-08-01 10:38:29
C1638710158,sarah42@example.net,4,F,M151143676,barsandrestaurants,120.96,1,2023-08-01 10:41:30
C1638710158,sarah42@example.net,4,F,M348934600,transportation,4.64,0,2023-08-01 10:44:31
C1638710158,sarah42@example.net,4,F,M348934600,transportation,19.92,0,2023-08-01 10:47:32
C1638710158,sarah42@example.net,4,F,M348934600,transportation,15.04,0,2023-08-01 10:50:33
C1638710158,sarah42@example.net,4,F,M348934600,transportation,4.4,0,2023-08-01 10:53:34
C1639665156,spencerhudson@example.net,3,M,M1888755466,otherservices,56.11,0,2023-08-01 10:13:55
C1640022626,christina46@example.com,6,M,M1823072687,transportation,19.91,0,2023-08-01 10:08:34
C1640022626,christina46@example.com,6,M,M1823072687,transportation,66.22,0,2023-08-01 10:12:00
C1640022626,christina46@example.com,6,M,M1823072687,transportation,15.66,0,2023-08-01 10:15:27
C1640022626,christina46@example.com,6,M,M85975013,food,9.43,0,2023-08-01 10:18:53
C1640022626,christina46@example.com,6,M,M1823072687,transportation,33.54,0,2023-08-01 10:22:20
C1640022626,christina46@example.com,6,M,M85975013,food,32.43,0,2023-08-01 10:25:47
C1640022626,christina46@example.com,6,M,M85975013,food,7.39,0,2023-08-01 10:29:13
C1640022626,christina46@example.com,6,M,M1823072687,transportation,13.94,0,2023-08-01 10:32:40
C1640022626,christina46@example.com,6,M,M1823072687,transportation,6.62,0,2023-08-01 10:36:07
C1640022626,christina46@example.com,6,M,M1823072687,transportation,39.65,0,2023-08-01 10:39:33
C1640022626,christina46@example.com,6,M,M1823072687,transportation,52.69,0,2023-08-01 10:43:00
C1640022626,christina46@example.com,6,M,M1823072687,transportation,33.91,0,2023-08-01 10:46:27
C1640022626,christina46@example.com,6,M,M1946091778,wellnessandbeauty,73.69,0,2023-08-01 10:49:53
C1640022626,christina46@example.com,6,M,M348934600,transportation,18.91,0,2023-08-01 10:53:20
C1640022626,christina46@example.com,6,M,M348934600,transportation,72.86,0,2023-08-01 10:56:47
C164104645,qsutton@example.org,5,F,M1823072687,transportation,9.7,0,2023-08-01 10:05:21
C164104645,qsutton@example.org,5,F,M1823072687,transportation,51.88,0,2023-08-01 10:07:40
C164104645,qsutton@example.org,5,F,M1823072687,transportation,27.1,0,2023-08-01 10:09:59
C164104645,qsutton@example.org,5,F,M1823072687,transportation,69.4,0,2023-08-01 10:12:18
C164104645,qsutton@example.org,5,F,M1823072687,transportation,7.42,0,2023-08-01 10:14:38
C164104645,qsutton@example.org,5,F,M1823072687,transportation,10.72,0,2023-08-01 10:16:57
C164104645,qsutton@example.org,5,F,M1823072687,transportation,33.17,0,2023-08-01 10:19:16
C164104645,qsutton@example.org,5,F,M1823072687,transportation,56.46,0,2023-08-01 10:21:35
C164104645,qsutton@example.org,5,F,M1823072687,transportation,43.76,0,2023-08-01 10:23:55
C164104645,qsutton@example.org,5,F,M1823072687,transportation,17.88,0,2023-08-01 10:26:14
C164104645,qsutton@example.org,5,F,M1823072687,transportation,10.68,0,2023-08-01 10:28:33
C164104645,qsutton@example.org,5,F,M1823072687,transportation,54.63,0,2023-08-01 10:30:53
C164104645,qsutton@example.org,5,F,M1823072687,transportation,38.59,0,2023-08-01 10:33:12
C164104645,qsutton@example.org,5,F,M1823072687,transportation,52.36,0,2023-08-01 10:35:31
C164104645,qsutton@example.org,5,F,M1823072687,transportation,0.71,0,2023-08-01 10:37:50
C164104645,qsutton@example.org,5,F,M85975013,food,66.2,0,2023-08-01 10:40:10
C164104645,qsutton@example.org,5,F,M1823072687,transportation,9.34,0,2023-08-01 10:42:29
C164104645,qsutton@example.org,5,F,M1823072687,transportation,8.82,0,2023-08-01 10:44:48
C164104645,qsutton@example.org,5,F,M1823072687,transportation,35.82,0,2023-08-01 10:47:08
C1641076533,garysmith@example.net,2,F,M1823072687,transportation,9.69,0,2023-08-01 10:02:08
C1641076533,garysmith@example.net,2,F,M1823072687,transportation,5.85,0,2023-08-01 10:04:45
C1641076533,garysmith@example.net,2,F,M1823072687,transportation,23.92,0,2023-08-01 10:07:22
C1641076533,garysmith@example.net,2,F,M45060432,hotelservices,138.36,0,2023-08-01 10:09:59
C1641076533,garysmith@example.net,2,F,M348934600,transportation,27.58,0,2023-08-01 10:12:36
C1641076533,garysmith@example.net,2,F,M348934600,transportation,20.87,0,2023-08-01 10:15:13
C1641076533,garysmith@example.net,2,F,M348934600,transportation,8.64,0,2023-08-01 10:17:51
C1641076533,garysmith@example.net,2,F,M1649169323,sportsandtoys,220.72,0,2023-08-01 10:20:28
C1641076533,garysmith@example.net,2,F,M348934600,transportation,34.74,0,2023-08-01 10:23:05
C1641076533,garysmith@example.net,2,F,M348934600,transportation,39.69,0,2023-08-01 10:25:42
C1641076533,garysmith@example.net,2,F,M348934600,transportation,68.89,0,2023-08-01 10:28:19
C1641076533,garysmith@example.net,2,F,M348934600,transportation,6.8,0,2023-08-01 10:30:56
C1641076533,garysmith@example.net,2,F,M348934600,transportation,8.18,0,2023-08-01 10:33:34
C1641076533,garysmith@example.net,2,F,M348934600,transportation,62.83,0,2023-08-01 10:36:11
C1641076533,garysmith@example.net,2,F,M348934600,transportation,52.22,0,2023-08-01 10:38:48
C1641076533,garysmith@example.net,2,F,M348934600,transportation,21.62,0,2023-08-01 10:41:25
C1641076533,garysmith@example.net,2,F,M348934600,transportation,50.24,0,2023-08-01 10:44:02
C1641076533,garysmith@example.net,2,F,M348934600,transportation,7.05,0,2023-08-01 10:46:39
C1641076533,garysmith@example.net,2,F,M348934600,transportation,34.12,0,2023-08-01 10:49:17
C1641760998,grahamscott@example.net,5,F,M348934600,transportation,36.18,0,2023-08-01 10:03:12
C1641760998,grahamscott@example.net,5,F,M348934600,transportation,18.4,0,2023-08-01 10:06:24
C1641760998,grahamscott@example.net,5,F,M348934600,transportation,21.29,0,2023-08-01 10:09:37
C1641760998,grahamscott@example.net,5,F,M348934600,transportation,12.55,0,2023-08-01 10:12:50
C1641760998,grahamscott@example.net,5,F,M348934600,transportation,10.2,0,2023-08-01 10:16:03
C1641760998,grahamscott@example.net,5,F,M348934600,transportation,4.05,0,2023-08-01 10:19:16
C1641760998,grahamscott@example.net,5,F,M348934600,transportation,1.13,0,2023-08-01 10:22:29
C1641760998,grahamscott@example.net,5,F,M348934600,transportation,25.62,0,2023-08-01 10:25:42
C1641760998,grahamscott@example.net,5,F,M348934600,transportation,25.01,0,2023-08-01 10:28:54
C1641760998,grahamscott@example.net,5,F,M348934600,transportation,45.0,0,2023-08-01 10:32:07
