"timestamp","amount","email","age","gender","merchant","category","fraud","session_key"
2023-01-01 16:52:09.115,257.143152645783,"XXXXXXXXexample.org","5","E","M17379832","hotelservices",0,0
2023-01-01 22:40:56.884,237.0685024144247,"XXXXXXXXexample.org","5","E","M1823072687","transportation",0,0
2023-01-02 04:44:54.586,196.31126845165727,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-02 11:15:28.781,151.01636927896521,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-02 18:22:58.745,34.2252868735971,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-03 02:12:56.397,-103.92718544817356,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-03 10:30:34.553,-248.9218941562361,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-03 19:08:07.159,-328.9295241757911,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-04 03:53:45.714,-345.96405356349464,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-04 12:42:54.480,-362.22570801060414,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-04 21:32:14.259,-370.2640909590766,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-05 06:21:28.180,-384.89567365250764,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-05 15:04:55.154,-395.9728174144333,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-05 23:39:06.058,-401.1543058102805,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-06 07:58:56.654,-421.16065230263234,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-06 15:57:54.761,-459.5392690002866,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-06 23:22:23.661,-501.29846743536007,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-07 06:09:10.485,-568.7666189974905,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-07 12:20:23.061,-612.9851298229635,"XXXXXXXXexample.org","5","E","M348934600","transportation",0,0
2023-01-01 08:31:47.461,4327.671989125298,"XXXXXXXXexample.com","5","E","M348934600","transportation",0,1
2023-01-01 17:32:44.996,4158.104934752429,"XXXXXXXXexample.com","5","E","M348934600","transportation",0,1
2023-01-02 03:09:19.268,3838.4661033722277,"XXXXXXXXexample.com","5","E","M348934600","transportation",0,1
2023-01-02 13:26:35.025,3540.4677703286616,"XXXXXXXXexample.com","5","E","M348934600","transportation",0,1
