timestamp,amount,email,age,gender,merchant,category,fraud,session_key
2023-08-01 10:10:41.172,7765.854552762736,XXXXXXXXXXXX@example.org,2,F,M3697346,otherservices,0,0.0
2023-08-01 10:03:15.719,230.99052122667382,XXXXXXXXXX@example.org,3,F,M1353266412,transportation,0,1.0
2023-08-01 10:06:48.452,243.98957908354,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 10:10:51.743,256.82399673161086,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 10:15:24.916,261.54167261477687,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 10:20:17.778,264.3416852430359,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 10:25:21.825,261.5574027344763,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 10:30:29.434,258.44712440102023,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 10:35:37.243,252.26092765299472,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 10:40:44.579,245.13323320224166,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 10:45:49.043,239.48304092449618,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 10:50:50.595,231.29878538319784,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 10:55:47.428,212.15671804005842,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 11:00:37.423,202.08176882917792,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 11:05:19.755,190.31876992141733,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 11:09:50.805,178.52469568746426,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 11:14:06.893,167.86796299562872,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 11:18:05.618,156.1420568905199,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 11:21:40.933,140.72396066659786,XXXXXXXXXX@example.org,3,F,M348934600,transportation,0,1.0
2023-08-01 09:16:37.873,285.694078182309,XXXXXXXXXXXXX@example.org,2,F,M3697346,tech,0,2.0
2023-08-01 09:19:09.597,299.9653255079167,XXXXXXXXXXXXX@example.org,2,F,M3697346,home,0,2.0
2023-08-01 09:22:04.495,306.81216162243777,XXXXXXXXXXXXX@example.org,2,F,M3697346,transportation,0,2.0
2023-08-01 09:25:32.808,299.7484140856993,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 09:29:41.699,286.2681890600175,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 09:34:29.951,273.66923565071,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 09:39:45.985,269.5487910985138,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 09:45:16.755,266.4073347953435,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 09:50:53.572,263.5322127700857,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 09:56:32.781,246.98197133233185,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 10:02:10.974,233.23453955880314,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 10:07:46.777,217.95687250299713,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 10:13:18.353,207.2279814154115,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 10:18:44.122,194.5428587696429,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 10:24:00.520,188.4170164123728,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 10:29:04.330,169.75508980283206,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 10:33:53.442,162.74394707096118,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 10:38:17.844,150.1026403785152,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 10:42:14.972,129.0682114085661,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 10:45:45.583,126.37659033921469,XXXXXXXXXXXXX@example.org,2,F,M348934600,transportation,0,2.0
2023-08-01 09:33:19.341,331.4139405279411,XXXXXX@example.net,2,M,M1913465890,tech,0,3.0
2023-08-01 09:36:23.838,336.92507649467325,XXXXXX@example.net,2,M,M1913465890,health,0,3.0
2023-08-01 09:39:42.082,345.9728976448539,XXXXXX@example.net,2,M,M1535107174,transportation,0,3.0
2023-08-01 09:43:17.507,343.90522088299286,XXXXXX@example.net,2,M,M348934600,transportation,0,3.0
2023-08-01 09:47:16.108,343.5916449242212,XXXXXX@example.net,2,M,M348934600,transportation,0,3.0
2023-08-01 09:51:40.456,338.2608023033426,XXXXXX@example.net,2,M,M348934600,transportation,0,3.0
2023-08-01 09:56:24.237,326.05859176625836,XXXXXX@example.net,2,M,M348934600,transportation,0,3.0
2023-08-01 10:01:18.763,319.4180434694595,XXXXXX@example.net,2,M,M348934600,transportation,0,3.0
2023-08-01 10:06:17.333,310.698501962533,XXXXXX@example.net,2,M,M348934600,transportation,0,3.0
2023-08-01 10:11:17.332,301.27744330659675,XXXXXX@example.net,2,M,M348934600,transportation,0,3.0
